model,k,trial_id,speaker,fold,condition,identity,target_rank,minimum_confidence,mean_confidence,log_confidence_variance,source_path,confidence_source
audioseal,8,19,chinese:SSB0033,2,targeted,58404,4,0.6695123017,0.7498477791,-6.3265638962,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,native decoder bit marginal
audioseal,8,19,chinese:SSB0033,2,targeted,58468,8,0.6076426506,0.7389667574,-5.7129426305,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,native decoder bit marginal
audioseal,8,19,chinese:SSB0033,2,targeted,57522,10,0.6120218635,0.7356002182,-6.0318723779,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,average,19552,,0.5243369937,0.7125168163,-4.9625541278,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,single,14714,,0.7208670676,0.7693307940,-7.4327406502,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,targeted,33736,1,0.6424508095,0.7393125836,-6.1813273307,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,targeted,50056,3,0.6186059117,0.7521926388,-5.9697908770,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,targeted,37768,6,0.5909661353,0.7495894749,-5.9060223162,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,targeted,37880,8,0.6001400352,0.7110237218,-5.5005381696,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,targeted,14658,9,0.6468531489,0.7370630149,-6.4878356166,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,20,chinese:SSB0033,2,targeted,37832,10,0.5399193466,0.7235064059,-5.3884583750,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,native decoder bit marginal
audioseal,8,21,chinese:SSB0038,5,average,20580,,0.5031613708,0.7041207775,-4.9921595844,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,native decoder bit marginal
audioseal,8,21,chinese:SSB0038,5,single,54209,,0.7341844141,0.7796650939,-7.1693002040,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,native decoder bit marginal
audioseal,8,21,chinese:SSB0038,5,targeted,6964,1,0.5416122675,0.7311690133,-5.5001909189,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,native decoder bit marginal
audioseal,8,21,chinese:SSB0038,5,targeted,6516,4,0.6532540023,0.7367510796,-6.3985525437,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,average,22124,,0.5521947742,0.7212405223,-5.0918675369,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,single,40304,,0.7286038995,0.7795895915,-7.6241295970,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,targeted,46241,1,0.6862299442,0.7472490352,-6.7516148283,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,targeted,13473,3,0.5154995322,0.7230295800,-4.9353952466,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,targeted,48544,4,0.5988997817,0.7364017330,-5.6496579959,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,targeted,45217,6,0.6384223402,0.7378084902,-6.1460264120,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,22,chinese:SSB0038,5,targeted,46305,10,0.5740700364,0.7150116209,-5.2655285796,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,native decoder bit marginal
audioseal,8,23,chinese:SSB0038,5,average,52258,,0.5067914724,0.7209856380,-4.8440959458,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,native decoder bit marginal
audioseal,8,23,chinese:SSB0038,5,single,9509,,0.7171733379,0.7498115022,-7.5614530572,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,native decoder bit marginal
audioseal,8,23,chinese:SSB0038,5,targeted,58756,2,0.6541951895,0.7432378195,-6.4482875831,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,native decoder bit marginal
audioseal,8,23,chinese:SSB0038,5,targeted,63400,4,0.5514521003,0.7475488335,-5.4556361055,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,native decoder bit marginal
audioseal,8,23,chinese:SSB0038,5,targeted,59304,7,0.5975866020,0.7378002480,-5.5326181092,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,native decoder bit marginal
audioseal,8,24,chinese:SSB0043,2,average,23778,,0.6396554708,0.7338774968,-5.7686065383,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,native decoder bit marginal
audioseal,8,24,chinese:SSB0043,2,single,46842,,0.6844302416,0.7553704772,-6.7356643109,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,native decoder bit marginal
audioseal,8,24,chinese:SSB0043,2,targeted,22708,4,0.5955674052,0.7440246716,-6.0185397109,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,native decoder bit marginal
audioseal,8,24,chinese:SSB0043,2,targeted,30964,6,0.6347211599,0.7388048656,-5.8937774970,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,native decoder bit marginal
audioseal,8,24,chinese:SSB0043,2,targeted,23732,9,0.6616008282,0.7519628163,-6.2295408729,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,native decoder bit marginal
audioseal,8,24,chinese:SSB0043,2,targeted,14836,10,0.6678768396,0.7313942220,-6.6874453910,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,native decoder bit marginal
audioseal,8,25,chinese:SSB0043,2,average,62237,,0.5126522779,0.6845489331,-4.5562483781,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,native decoder bit marginal
audioseal,8,25,chinese:SSB0043,2,single,11538,,0.7325386107,0.7698731329,-7.9353899799,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,native decoder bit marginal
audioseal,8,25,chinese:SSB0043,2,targeted,50020,7,0.6272597313,0.7399091907,-6.1560953711,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,native decoder bit marginal
audioseal,8,25,chinese:SSB0043,2,targeted,50532,9,0.5842729807,0.7479417957,-5.7721743087,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,native decoder bit marginal
audioseal,8,26,chinese:SSB0043,2,average,23712,,0.5261675715,0.7414893936,-4.9848570934,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,native decoder bit marginal
audioseal,8,26,chinese:SSB0043,2,single,39706,,0.7365039885,0.7866856270,-7.5982730878,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,native decoder bit marginal
audioseal,8,26,chinese:SSB0043,2,targeted,49184,1,0.6870083511,0.7586050630,-6.6450492346,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,native decoder bit marginal
audioseal,8,26,chinese:SSB0043,2,targeted,49248,2,0.6623394489,0.7567734011,-6.4351888306,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,native decoder bit marginal
audioseal,8,26,chinese:SSB0043,2,targeted,57504,5,0.5827177763,0.7349210624,-5.6817725684,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,native decoder bit marginal
audioseal,8,27,chinese:SSB0057,1,average,26720,,0.5840997100,0.7108957134,-5.3370835844,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,native decoder bit marginal
audioseal,8,27,chinese:SSB0057,1,single,47861,,0.7253199220,0.7698819954,-7.1743218761,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,native decoder bit marginal
audioseal,8,27,chinese:SSB0057,1,targeted,41589,1,0.5056920350,0.7237948347,-5.2594646398,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,native decoder bit marginal
audioseal,8,27,chinese:SSB0057,1,targeted,45685,6,0.6375789940,0.7412630506,-6.1284868373,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,native decoder bit marginal
audioseal,8,27,chinese:SSB0057,1,targeted,57291,7,0.5030062795,0.7272675205,-5.0534484958,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,native decoder bit marginal
audioseal,8,28,chinese:SSB0057,1,average,64271,,0.5301907957,0.6971797794,-4.7608068438,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,native decoder bit marginal
audioseal,8,28,chinese:SSB0057,1,single,25157,,0.7203398645,0.7638958246,-6.9262832682,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,native decoder bit marginal
audioseal,8,28,chinese:SSB0057,1,targeted,7248,1,0.5402750969,0.7389307152,-5.4571016269,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,native decoder bit marginal
audioseal,8,28,chinese:SSB0057,1,targeted,15429,2,0.6691319942,0.7358637173,-6.7509068033,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,native decoder bit marginal
audioseal,8,28,chinese:SSB0057,1,targeted,29765,6,0.5188153684,0.7238992658,-5.4034422857,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,native decoder bit marginal
audioseal,8,28,chinese:SSB0057,1,targeted,29893,7,0.5172408223,0.7037748359,-4.7979520252,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,average,49251,,0.5323211849,0.7172125746,-5.1287577642,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,single,57578,,0.6947698593,0.7619179562,-6.5203827412,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,51460,1,0.5656034350,0.7399017699,-5.5440771942,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,59652,2,0.5682692528,0.7505244277,-5.8543653831,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,49156,3,0.6170358956,0.7314898726,-5.7629180201,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,59780,6,0.5285481811,0.7334434669,-4.9974632231,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,59668,7,0.6949906051,0.7655632328,-6.8418270428,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,60292,8,0.5168935061,0.7234954108,-4.9236857448,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,29,chinese:SSB0057,1,targeted,52484,9,0.6430879533,0.7438623197,-6.6471693151,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,native decoder bit marginal
audioseal,8,30,chinese:SSB0073,3,average,31842,,0.5388271809,0.7237404454,-4.9495560729,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,native decoder bit marginal
audioseal,8,30,chinese:SSB0073,3,single,28402,,0.6868220568,0.7721625865,-6.7011228510,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,native decoder bit marginal
audioseal,8,30,chinese:SSB0073,3,targeted,28336,1,0.5384843647,0.7349107601,-5.3468360085,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,native decoder bit marginal
audioseal,8,30,chinese:SSB0073,3,targeted,61088,6,0.6341459751,0.7460888140,-5.8321760804,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,average,48427,,0.5168692470,0.7405203525,-5.4437951480,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,single,5218,,0.7370838821,0.7826706581,-7.0313169787,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,targeted,37930,1,0.6610299051,0.7574758474,-6.2638671908,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,targeted,38187,2,0.6092205048,0.7455559094,-5.9784320381,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,targeted,39978,6,0.6205954254,0.7515847478,-5.7192423675,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,targeted,40378,7,0.5955236554,0.7282498833,-5.6345882088,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,31,chinese:SSB0073,3,targeted,38074,10,0.5487535596,0.7155308407,-5.0145250377,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,native decoder bit marginal
audioseal,8,32,chinese:SSB0073,3,average,47369,,0.5441374779,0.7197420187,-5.1059388283,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,native decoder bit marginal
audioseal,8,32,chinese:SSB0073,3,single,35874,,0.7133125961,0.7733859215,-7.3035600741,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,native decoder bit marginal
audioseal,8,32,chinese:SSB0073,3,targeted,14864,1,0.6768078506,0.7494339608,-6.6343556589,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,native decoder bit marginal
